transaction_id,account_id,timestamp,amount,counterparty_name,transaction_type
TXN-DBDEA47AA4,ACCT-1050,2026-06-09T16:56:32,958.58,Greenfield Logistics,card_payment
TXN-02232B2194,ACCT-1042,2026-06-09T17:03:35,810.23,Acme Retail Corp,card_payment
TXN-F2A7CA04BB,ACCT-1032,2026-06-09T17:06:50,425.23,Blue Harbor Supplies,card_payment
TXN-76897CB405,ACCT-1029,2026-06-09T17:15:29,1236.43,Greenfield Logistics,cash_deposit
TXN-8D95EDEF18,ACCT-1000,2026-06-09T17:17:22,456.29,Harbor View Realty,cash_deposit
TXN-5B3013F4CA,ACCT-1048,2026-06-09T17:29:05,1119.14,Ironclad Security LLC,ach_transfer
TXN-411B30C98F,ACCT-1053,2026-06-09T17:39:23,1322.66,Falcon Freight Inc,ach_transfer
TXN-7C339FCEE9,ACCT-1045,2026-06-09T17:51:01,379.09,Falcon Freight Inc,ach_transfer
TXN-F3A13BFE46,ACCT-1051,2026-06-09T17:51:17,606.76,Riverside Grocers,wire_transfer
TXN-897F255AC1,ACCT-1012,2026-06-09T18:00:00,8459.18,Sunrise Bakery,cash_deposit
TXN-7925420E9E,ACCT-1055,2026-06-09T18:25:49,794.25,Ironclad Security LLC,cash_withdrawal
TXN-AD0EDAFA97,ACCT-1052,2026-06-09T18:42:06,396.25,Falcon Freight Inc,ach_transfer
TXN-96450BB92B,ACCT-1024,2026-06-09T18:46:10,322.22,Acme Retail Corp,cash_withdrawal
TXN-7507B82D9B,ACCT-1058,2026-06-09T19:05:36,475.41,Greenfield Logistics,card_payment
TXN-966B73E6CD,ACCT-1038,2026-06-09T19:12:15,112.18,Crestwood Dental Group,ach_transfer
TXN-ED289FAA1E,ACCT-1058,2026-06-09T19:26:28,846.87,Riverside Grocers,cash_deposit
TXN-41840054D7,ACCT-1011,2026-06-09T20:00:00,8021.55,Northgate Pharmacy,cash_deposit
TXN-0094D4A15A,ACCT-1028,2026-06-09T20:06:15,865.25,Crestwood Dental Group,cash_deposit
TXN-AC758A608F,ACCT-1053,2026-06-09T20:22:27,1330.85,Willow Bend Textiles,cash_deposit
TXN-FB2E59D078,ACCT-1006,2026-06-09T20:25:33,767.98,Riverside Grocers,card_payment
TXN-806066211A,ACCT-1038,2026-06-09T20:28:38,1000.83,Metro Utilities Co,wire_transfer
TXN-581ED9EFA3,ACCT-1036,2026-06-09T20:32:01,377.97,Riverside Grocers,cash_withdrawal
TXN-5102D44D8F,ACCT-1022,2026-06-09T21:00:08,741.83,Blue Harbor Supplies,card_payment
TXN-23984099FE,ACCT-1024,2026-06-09T21:08:43,2381.1,Blue Harbor Supplies,cash_withdrawal
TXN-E5F8F3EA55,ACCT-1039,2026-06-09T21:11:40,1363.79,Willow Bend Textiles,ach_transfer
TXN-352095E468,ACCT-1032,2026-06-09T21:40:32,471.98,Ironclad Security LLC,ach_transfer
TXN-7B579C857B,ACCT-1043,2026-06-09T21:49:44,764.64,Harbor View Realty,ach_transfer
TXN-0255E84A48,ACCT-1012,2026-06-09T22:00:00,5354.59,Silver Creek Farms,cash_deposit
TXN-ED122C14C9,ACCT-1043,2026-06-09T22:23:12,442.69,Riverside Grocers,cash_withdrawal
TXN-A6E441C30C,ACCT-1031,2026-06-09T22:38:06,232.86,Acme Retail Corp,card_payment
TXN-333FBD04AA,ACCT-1011,2026-06-09T23:00:00,4906.07,Riverside Grocers,cash_deposit
TXN-41D8777CC6,ACCT-1020,2026-06-09T23:11:04,602.03,Greenfield Logistics,cash_withdrawal
TXN-F07ABF193F,ACCT-1041,2026-06-09T23:12:14,848.02,Northgate Pharmacy,ach_transfer
TXN-2F877C8A4D,ACCT-1034,2026-06-09T23:19:27,927.84,Acme Retail Corp,ach_transfer
TXN-01B9A320C7,ACCT-1017,2026-06-09T23:23:35,278.59,Cedar Point Electronics,wire_transfer
TXN-8BA2E0F54C,ACCT-1054,2026-06-09T23:29:10,1183.83,Crestwood Dental Group,cash_withdrawal
TXN-072C4D32D4,ACCT-1055,2026-06-09T23:56:07,447.45,Lakeside Medical Supply,ach_transfer
TXN-B304CD12FC,ACCT-1038,2026-06-10T00:08:42,504.3,Maple Street Cafe,wire_transfer
TXN-47561D99A5,ACCT-1008,2026-06-10T00:13:14,557.69,Bright Path Insurance,ach_transfer
TXN-E4FF919D3E,ACCT-1033,2026-06-10T00:29:52,427.49,Everett Consulting Group,ach_transfer
TXN-9BBB0CE890,ACCT-1012,2026-06-10T00:31:11,1315.54,Bright Path Insurance,ach_transfer
TXN-7804F1BF1A,ACCT-1038,2026-06-10T00:34:25,1721.46,Falcon Freight Inc,cash_withdrawal
TXN-6E2C8F6A2C,ACCT-1002,2026-06-10T00:54:44,486.54,Silver Creek Farms,ach_transfer
TXN-B76585EDF5,ACCT-1020,2026-06-10T01:03:28,651.15,Sunrise Bakery,card_payment
TXN-0E4714C4E5,ACCT-1048,2026-06-10T01:09:48,647.88,Greenfield Logistics,ach_transfer
TXN-9D40394EEA,ACCT-1011,2026-06-10T01:38:00,1296.02,Silver Creek Farms,cash_withdrawal
TXN-1131FCF5AE,ACCT-1052,2026-06-10T01:47:53,443.94,Falcon Freight Inc,card_payment
TXN-F258220BC8,ACCT-1041,2026-06-10T02:09:16,1180.24,Union Hardware,cash_deposit
TXN-C827E277C8,ACCT-1044,2026-06-10T02:10:50,1376.4,Maple Street Cafe,ach_transfer
TXN-4E27468C3F,ACCT-1035,2026-06-10T02:13:39,88.9,Willow Bend Textiles,card_payment
TXN-7D3EA1D615,ACCT-1002,2026-06-10T02:24:53,900.55,Union Hardware,wire_transfer
TXN-E2A09B715E,ACCT-1033,2026-06-10T02:28:08,459.17,Falcon Freight Inc,ach_transfer
TXN-3F7945F9CF,ACCT-1019,2026-06-10T02:40:12,131.55,Riverside Grocers,ach_transfer
TXN-818ADCA74A,ACCT-1051,2026-06-10T02:51:21,922.04,Everett Consulting Group,card_payment
TXN-6E1DD3DD3B,ACCT-1050,2026-06-10T02:56:00,285.28,Ironclad Security LLC,cash_deposit
TXN-9F0261FBC6,ACCT-1057,2026-06-10T03:30:48,185.82,Crestwood Dental Group,ach_transfer
TXN-7585F25EFA,ACCT-1024,2026-06-10T03:33:06,119.58,Metro Utilities Co,ach_transfer
TXN-ADB74FF4E4,ACCT-1002,2026-06-10T03:46:56,99.95,Silver Creek Farms,wire_transfer
TXN-192BDBED7D,ACCT-1052,2026-06-10T03:47:45,795.72,Palmdale Auto Parts,ach_transfer
TXN-35666A7571,ACCT-1043,2026-06-10T04:03:11,76.85,Metro Utilities Co,card_payment
TXN-7DECF213FC,ACCT-1019,2026-06-10T04:08:23,660.75,Ironclad Security LLC,card_payment
TXN-1F8F413BE8,ACCT-1051,2026-06-10T04:20:34,416.29,Falcon Freight Inc,cash_deposit
TXN-2616B7E522,ACCT-1047,2026-06-10T04:37:51,358.91,Willow Bend Textiles,card_payment
TXN-723B005BD5,ACCT-1012,2026-06-10T05:06:02,589.75,Willow Bend Textiles,ach_transfer
TXN-D9C413329D,ACCT-1046,2026-06-10T05:17:25,201.63,Northgate Pharmacy,cash_withdrawal
TXN-6E79A04CC8,ACCT-1034,2026-06-10T05:30:50,286.97,Sunrise Bakery,wire_transfer
TXN-DDB256BC44,ACCT-1001,2026-06-10T05:32:39,219.5,Lakeside Medical Supply,card_payment
TXN-CF72D9F031,ACCT-1036,2026-06-10T05:35:35,413.32,Metro Utilities Co,card_payment
TXN-A6D4676D88,ACCT-1018,2026-06-10T05:46:09,489.69,Maple Street Cafe,card_payment
TXN-102B1722EF,ACCT-1049,2026-06-10T05:54:13,897.32,Harbor View Realty,cash_withdrawal
TXN-5FBD14788E,ACCT-1013,2026-06-10T06:08:36,930.18,Sunrise Bakery,cash_withdrawal
TXN-1130AF3161,ACCT-1042,2026-06-10T06:12:10,645.98,Crestwood Dental Group,card_payment
TXN-D26483A508,ACCT-1053,2026-06-10T06:13:44,575.78,Crestwood Dental Group,card_payment
TXN-AF683B948F,ACCT-1010,2026-06-10T06:21:09,100.11,Cedar Point Electronics,wire_transfer
TXN-72D9FD0C90,ACCT-1012,2026-06-10T06:24:04,2296.02,Falcon Freight Inc,ach_transfer
TXN-0804916074,ACCT-1042,2026-06-10T06:28:18,643.42,Acme Retail Corp,card_payment
TXN-B362207752,ACCT-1058,2026-06-10T06:41:30,814.42,Blue Harbor Supplies,ach_transfer
TXN-E52B91C74A,ACCT-1057,2026-06-10T06:41:59,1920.86,Ironclad Security LLC,cash_deposit
TXN-F2B477B5F4,ACCT-1028,2026-06-10T07:13:34,444.19,Silver Creek Farms,cash_withdrawal
TXN-F4EB44D701,ACCT-1011,2026-06-10T07:21:34,401.67,Everett Consulting Group,ach_transfer
TXN-CFF3B67825,ACCT-1000,2026-06-10T07:23:01,224.82,Acme Retail Corp,card_payment
TXN-8C1ADA294C,ACCT-1055,2026-06-10T07:23:33,396.27,Crestwood Dental Group,card_payment
TXN-0293EA77D7,ACCT-1045,2026-06-10T07:28:03,349.92,Acme Retail Corp,cash_deposit
TXN-6A082358B1,ACCT-1031,2026-06-10T07:32:18,2316.11,Acme Retail Corp,cash_withdrawal
TXN-5E506F89EF,ACCT-1003,2026-06-10T07:32:59,528.85,Silver Creek Farms,cash_deposit
TXN-DAB824669F,ACCT-1047,2026-06-10T07:45:24,113.04,Crestwood Dental Group,cash_withdrawal
TXN-E18E48760C,ACCT-1008,2026-06-10T07:56:34,351.05,Cedar Point Electronics,ach_transfer
TXN-682AD9A68C,ACCT-1056,2026-06-10T08:10:58,949.94,Everett Consulting Group,card_payment
TXN-B2AA4E33CA,ACCT-1004,2026-06-10T08:14:45,621.53,Northgate Pharmacy,ach_transfer
TXN-074720CD12,ACCT-1014,2026-06-10T08:35:48,138.93,Greenfield Logistics,card_payment
TXN-FF522D24E0,ACCT-1032,2026-06-10T08:59:04,613.26,Bright Path Insurance,cash_deposit
TXN-72F9800C8B,ACCT-1027,2026-06-10T08:59:17,82.97,Everett Consulting Group,cash_withdrawal
TXN-7AA4846F5C,ACCT-1013,2026-06-10T09:06:42,751.81,Sunrise Bakery,wire_transfer
TXN-251B514F39,ACCT-1018,2026-06-10T09:06:54,637.5,Sunrise Bakery,ach_transfer
TXN-8CCF2B9A2B,ACCT-1042,2026-06-10T09:10:24,674.66,Blue Harbor Supplies,card_payment
TXN-27D5AA3DE6,ACCT-1008,2026-06-10T09:18:37,708.1,Cedar Point Electronics,ach_transfer
TXN-DC2D60D315,ACCT-1042,2026-06-10T09:55:33,150.99,Willow Bend Textiles,cash_deposit
TXN-49D4AAFB9F,ACCT-1020,2026-06-10T09:59:20,429.22,Acme Retail Corp,wire_transfer
TXN-3F1457DAC2,ACCT-1015,2026-06-10T10:02:15,818.45,Riverside Grocers,cash_deposit
TXN-2D6DA3B081,ACCT-1002,2026-06-10T10:10:14,607.13,Everett Consulting Group,card_payment
TXN-01EE044BC4,ACCT-1028,2026-06-10T10:11:39,1207.35,Acme Retail Corp,ach_transfer
TXN-E676126566,ACCT-1019,2026-06-10T10:18:13,468.13,Falcon Freight Inc,ach_transfer
TXN-20188D0F2E,ACCT-1029,2026-06-10T10:24:57,84.06,Cedar Point Electronics,ach_transfer
TXN-208A7604E5,ACCT-1058,2026-06-10T10:33:53,142.13,Crestwood Dental Group,card_payment
TXN-C1F92E23F6,ACCT-1004,2026-06-10T10:43:16,965.36,Riverside Grocers,wire_transfer
TXN-53F23D013E,ACCT-1033,2026-06-10T10:51:37,477.71,Sunrise Bakery,wire_transfer
TXN-7F59B494A0,ACCT-1022,2026-06-10T10:59:48,1930.79,Lakeside Medical Supply,ach_transfer
TXN-39EEB82AAB,ACCT-1031,2026-06-10T11:04:31,429.15,Palmdale Auto Parts,ach_transfer
TXN-AB5975EE1F,ACCT-1032,2026-06-10T11:53:45,518.92,Ironclad Security LLC,cash_deposit
TXN-77158A7271,ACCT-1029,2026-06-10T12:08:57,566.08,Falcon Freight Inc,wire_transfer
TXN-D9AEE9F9A4,ACCT-1054,2026-06-10T12:10:29,988.06,Union Hardware,card_payment
TXN-7DC06F49E0,ACCT-1057,2026-06-10T12:19:06,605.25,Palmdale Auto Parts,ach_transfer
TXN-242E142A5A,ACCT-1030,2026-06-10T12:31:59,194.83,Silver Creek Farms,cash_deposit
TXN-C55679E76C,ACCT-1000,2026-06-10T12:44:23,851.2,Crestwood Dental Group,card_payment
TXN-D63020C341,ACCT-1058,2026-06-10T12:45:56,1262.07,Northgate Pharmacy,ach_transfer
TXN-0A8AFFA158,ACCT-1042,2026-06-10T12:53:53,425.87,Harbor View Realty,card_payment
TXN-90CC1F4979,ACCT-1023,2026-06-10T13:00:00,660.79,Silver Creek Farms,ach_transfer
TXN-A90BCCB3CD,ACCT-1047,2026-06-10T13:00:00,34782.09,Greenfield Logistics,cash_withdrawal
TXN-0CCD92EF24,ACCT-1018,2026-06-10T13:18:11,328.43,Bright Path Insurance,cash_deposit
TXN-B35F986265,ACCT-1041,2026-06-10T13:25:39,1040.39,Sunrise Bakery,wire_transfer
TXN-1F2CEE11AF,ACCT-1049,2026-06-10T13:40:24,235.05,Lakeside Medical Supply,cash_deposit
TXN-1FDDF5AEA2,ACCT-1003,2026-06-10T13:43:26,1261.19,Union Hardware,card_payment
TXN-0A847FD6D4,ACCT-1033,2026-06-10T13:51:24,404.39,Metro Utilities Co,wire_transfer
TXN-185C9C6C58,ACCT-1036,2026-06-10T14:36:48,545.13,Acme Retail Corp,ach_transfer
TXN-09829F810D,ACCT-1028,2026-06-10T14:41:18,538.9,Lakeside Medical Supply,ach_transfer
TXN-39A0AB9851,ACCT-1025,2026-06-10T14:41:50,687.78,Riverside Grocers,cash_deposit
TXN-B1B37EC2DD,ACCT-1030,2026-06-10T15:26:39,430.53,Union Hardware,cash_deposit
TXN-84268B132F,ACCT-1020,2026-06-10T15:33:10,237.61,Union Hardware,card_payment
TXN-38371FE9A8,ACCT-1057,2026-06-10T16:02:48,9.54,Bright Path Insurance,cash_deposit
TXN-7F853D7B4F,ACCT-1054,2026-06-10T16:19:27,24.99,Maple Street Cafe,card_payment
TXN-01B4EAA8D5,ACCT-1004,2026-06-10T16:21:45,713.95,Riverside Grocers,card_payment
TXN-CC790694D2,ACCT-1056,2026-06-10T16:30:33,1179.3,Metro Utilities Co,ach_transfer
TXN-FB78238111,ACCT-1048,2026-06-10T16:37:50,602.85,Silver Creek Farms,card_payment
TXN-037DD9BAEA,ACCT-1042,2026-06-10T16:42:52,782.14,Palmdale Auto Parts,wire_transfer
TXN-6DCC125B6C,ACCT-1034,2026-06-10T17:39:35,443.54,Blue Harbor Supplies,ach_transfer
TXN-7198ED3E3D,ACCT-1037,2026-06-10T17:50:43,656.02,Cedar Point Electronics,card_payment
TXN-38F2564179,ACCT-1015,2026-06-10T17:54:59,297.12,Ironclad Security LLC,ach_transfer
TXN-D30DFBBADF,ACCT-1001,2026-06-10T17:59:20,747.87,Lakeside Medical Supply,card_payment
TXN-9D2F349F65,ACCT-1003,2026-06-10T17:59:45,372.0,Crestwood Dental Group,ach_transfer
TXN-5C30740262,ACCT-1043,2026-06-10T18:20:25,389.87,Ironclad Security LLC,cash_deposit
TXN-F8ADB52432,ACCT-1051,2026-06-10T18:21:09,966.55,Acme Retail Corp,card_payment
TXN-A9E8BD8C42,ACCT-1058,2026-06-10T18:23:32,428.16,Acme Retail Corp,cash_deposit
TXN-3BD43B0BA7,ACCT-1016,2026-06-10T18:29:28,1172.93,Acme Retail Corp,cash_withdrawal
TXN-ACB733ED4D,ACCT-1022,2026-06-10T18:32:01,434.6,Riverside Grocers,ach_transfer
TXN-9490069BF2,ACCT-1039,2026-06-10T18:34:06,2270.9,Northgate Pharmacy,card_payment
TXN-EF14BEB6BE,ACCT-1030,2026-06-10T18:58:25,363.05,Cedar Point Electronics,cash_deposit
TXN-E5B793BC3E,ACCT-1037,2026-06-10T19:07:34,831.53,Willow Bend Textiles,ach_transfer
TXN-BBD793AD93,ACCT-1059,2026-06-10T19:27:08,1423.73,Northgate Pharmacy,card_payment
TXN-EA29B4CC52,ACCT-1055,2026-06-10T19:46:58,649.72,Cedar Point Electronics,card_payment
TXN-A87D5DD30A,ACCT-1022,2026-06-10T20:01:31,304.23,Greenfield Logistics,cash_withdrawal
TXN-03A4641539,ACCT-1036,2026-06-10T20:02:51,98.88,Harbor View Realty,ach_transfer
TXN-33868B847C,ACCT-1036,2026-06-10T20:04:53,423.14,Metro Utilities Co,card_payment
TXN-8562C42DE6,ACCT-1046,2026-06-10T20:04:59,1044.77,Maple Street Cafe,card_payment
TXN-2AC297E668,ACCT-1049,2026-06-10T20:05:11,1109.22,Sunrise Bakery,wire_transfer
TXN-03EF2AEB97,ACCT-1015,2026-06-10T20:14:10,1527.26,Harbor View Realty,card_payment
TXN-923EB1960B,ACCT-1032,2026-06-10T20:21:20,1187.04,Blue Harbor Supplies,card_payment
TXN-A7EBAB47E7,ACCT-1016,2026-06-10T21:14:30,638.46,Blue Harbor Supplies,cash_withdrawal
TXN-AB4AB398F1,ACCT-1050,2026-06-10T21:42:03,781.28,Blue Harbor Supplies,card_payment
TXN-E6412F8053,ACCT-1016,2026-06-10T21:43:26,1420.72,Ironclad Security LLC,card_payment
TXN-2819BEB713,ACCT-1058,2026-06-10T21:49:43,730.81,Greenfield Logistics,wire_transfer
TXN-5DF7DF105F,ACCT-1036,2026-06-10T22:00:36,58.78,Metro Utilities Co,cash_deposit
TXN-485FC03C8F,ACCT-1049,2026-06-10T22:03:34,29.83,Falcon Freight Inc,wire_transfer
TXN-6D37CA60F3,ACCT-1035,2026-06-10T22:05:47,334.76,Everett Consulting Group,cash_withdrawal
TXN-7284F12012,ACCT-1049,2026-06-10T22:10:28,528.75,Crestwood Dental Group,ach_transfer
TXN-DD254B77C7,ACCT-1055,2026-06-10T22:18:22,908.52,Harbor View Realty,cash_deposit
TXN-72BC535D15,ACCT-1038,2026-06-10T22:22:16,344.27,Sunrise Bakery,cash_deposit
TXN-35033A2AD6,ACCT-1007,2026-06-10T22:26:27,477.33,Union Hardware,wire_transfer
TXN-012A1D42D8,ACCT-1027,2026-06-10T22:35:07,1062.08,Everett Consulting Group,card_payment
TXN-3A78AF43BA,ACCT-1035,2026-06-10T22:41:44,1207.31,Falcon Freight Inc,card_payment
TXN-6961E0690A,ACCT-1041,2026-06-10T22:52:18,427.05,Maple Street Cafe,card_payment
TXN-8B01989891,ACCT-1014,2026-06-10T22:52:22,317.91,Metro Utilities Co,card_payment
TXN-6D064906E1,ACCT-1026,2026-06-10T23:14:53,837.63,Crestwood Dental Group,cash_deposit
TXN-F6224A165D,ACCT-1007,2026-06-10T23:16:36,430.59,Lakeside Medical Supply,card_payment
TXN-23E3273477,ACCT-1057,2026-06-10T23:35:25,1370.82,Willow Bend Textiles,card_payment
TXN-99A4AA8CCC,ACCT-1025,2026-06-10T23:40:00,1413.12,Riverside Grocers,ach_transfer
TXN-A5C575CEFF,ACCT-1013,2026-06-10T23:43:01,371.9,Silver Creek Farms,card_payment
TXN-43A865D8D2,ACCT-1032,2026-06-10T23:46:50,572.56,Cedar Point Electronics,card_payment
TXN-629015729B,ACCT-1043,2026-06-11T00:09:00,185.91,Acme Retail Corp,ach_transfer
TXN-B47952FEBD,ACCT-1038,2026-06-11T00:41:32,564.83,Sunrise Bakery,ach_transfer
TXN-35ADFCBD46,ACCT-1028,2026-06-11T00:48:40,495.3,Willow Bend Textiles,card_payment
TXN-F5F7242076,ACCT-1045,2026-06-11T00:58:39,331.68,Lakeside Medical Supply,card_payment
TXN-E7A16E1D01,ACCT-1011,2026-06-11T01:13:23,380.15,Palmdale Auto Parts,cash_deposit
TXN-30558960FF,ACCT-1016,2026-06-11T01:26:06,838.35,Northgate Pharmacy,cash_withdrawal
TXN-0B2CCC4F0F,ACCT-1054,2026-06-11T01:28:10,2168.44,Riverside Grocers,cash_withdrawal
TXN-C1B8644EA4,ACCT-1021,2026-06-11T01:29:16,750.23,Metro Utilities Co,card_payment
TXN-AF7E3B2758,ACCT-1058,2026-06-11T01:31:20,394.5,Harbor View Realty,cash_deposit
TXN-F8070B8DD5,ACCT-1041,2026-06-11T01:41:13,325.83,Northgate Pharmacy,wire_transfer
TXN-509CEA6544,ACCT-1017,2026-06-11T01:50:58,989.1,Silver Creek Farms,ach_transfer
TXN-825DDFFE85,ACCT-1017,2026-06-11T01:51:47,843.09,Silver Creek Farms,ach_transfer
TXN-FA00029019,ACCT-1057,2026-06-11T01:55:41,722.44,Willow Bend Textiles,card_payment
TXN-997E03ED1C,ACCT-1001,2026-06-11T02:06:43,686.22,Crestwood Dental Group,wire_transfer
TXN-7267F922C0,ACCT-1034,2026-06-11T02:27:14,673.08,Union Hardware,card_payment
TXN-7616A2CD9B,ACCT-1018,2026-06-11T02:47:49,313.91,Crestwood Dental Group,card_payment
TXN-E5D63BDAD5,ACCT-1021,2026-06-11T02:49:04,343.4,Northgate Pharmacy,card_payment
TXN-940CB72795,ACCT-1043,2026-06-11T02:56:00,227.62,Everett Consulting Group,wire_transfer
TXN-56B086A9B4,ACCT-1044,2026-06-11T03:02:22,321.2,Falcon Freight Inc,wire_transfer
TXN-FA4F44EF66,ACCT-1001,2026-06-11T03:06:43,1136.56,Falcon Freight Inc,card_payment
TXN-A459CA4259,ACCT-1017,2026-06-11T03:20:23,1494.5,Falcon Freight Inc,cash_deposit
TXN-94A5B33C90,ACCT-1007,2026-06-11T03:33:20,688.09,Falcon Freight Inc,cash_withdrawal
TXN-06749DB0A9,ACCT-1051,2026-06-11T03:41:58,356.11,Falcon Freight Inc,ach_transfer
TXN-D8251A114E,ACCT-1043,2026-06-11T04:24:00,60.93,Willow Bend Textiles,card_payment
TXN-79EE184D8D,ACCT-1058,2026-06-11T04:24:00,373.52,Acme Retail Corp,card_payment
TXN-2A37F0DD66,ACCT-1043,2026-06-11T04:26:00,187.21,Bright Path Insurance,cash_deposit
TXN-28A2D46877,ACCT-1023,2026-06-11T04:38:41,179.28,Maple Street Cafe,card_payment
TXN-AC858B6832,ACCT-1021,2026-06-11T04:45:21,591.38,Riverside Grocers,wire_transfer
TXN-8EC75A8495,ACCT-1053,2026-06-11T05:23:16,181.7,Maple Street Cafe,card_payment
TXN-90119C1286,ACCT-1000,2026-06-11T05:32:08,53.3,Sunrise Bakery,cash_withdrawal
TXN-F6D177C7BE,ACCT-1017,2026-06-11T05:33:24,661.69,Metro Utilities Co,ach_transfer
TXN-EAD2420C8E,ACCT-1041,2026-06-11T05:41:49,602.04,Riverside Grocers,ach_transfer
TXN-FDCD19F954,ACCT-1041,2026-06-11T05:59:26,241.46,Maple Street Cafe,ach_transfer
TXN-D61C470004,ACCT-1020,2026-06-11T06:04:36,549.48,Ironclad Security LLC,wire_transfer
TXN-8DBD45B56D,ACCT-1029,2026-06-11T06:09:18,2028.43,Metro Utilities Co,wire_transfer
TXN-A4D0E44F50,ACCT-1005,2026-06-11T06:17:22,213.84,Metro Utilities Co,card_payment
TXN-8BF5889FCF,ACCT-1038,2026-06-11T06:27:02,996.63,Willow Bend Textiles,cash_withdrawal
TXN-8F96581795,ACCT-1015,2026-06-11T06:46:22,787.23,Everett Consulting Group,ach_transfer
TXN-9D68E606F0,ACCT-1053,2026-06-11T06:59:31,859.76,Maple Street Cafe,card_payment
TXN-4B64C2D172,ACCT-1022,2026-06-11T07:37:05,337.87,Willow Bend Textiles,card_payment
TXN-EA0842ACED,ACCT-1034,2026-06-11T07:43:15,2420.55,Riverside Grocers,cash_deposit
TXN-2B7C3E6350,ACCT-1043,2026-06-11T07:55:00,50.33,Maple Street Cafe,cash_deposit
TXN-CBF04B0958,ACCT-1025,2026-06-11T08:14:50,1481.96,Harbor View Realty,wire_transfer
TXN-13B566CFDD,ACCT-1036,2026-06-11T08:34:00,1076.96,Crestwood Dental Group,cash_withdrawal
TXN-7CCF3D8212,ACCT-1048,2026-06-11T08:36:39,500.35,Riverside Grocers,ach_transfer
TXN-5874530780,ACCT-1012,2026-06-11T09:06:53,217.56,Riverside Grocers,card_payment
TXN-E3EE88DD9D,ACCT-1038,2026-06-11T09:15:03,95.14,Union Hardware,card_payment
TXN-8C01FE910B,ACCT-1017,2026-06-11T09:18:44,379.01,Maple Street Cafe,card_payment
TXN-B698483E70,ACCT-1014,2026-06-11T09:27:13,658.6,Willow Bend Textiles,card_payment
TXN-A46C19BF55,ACCT-1057,2026-06-11T09:48:32,543.06,Everett Consulting Group,wire_transfer
TXN-38C46895A7,ACCT-1043,2026-06-11T10:10:00,273.19,Riverside Grocers,ach_transfer
TXN-E52C3B1A81,ACCT-1047,2026-06-11T10:20:33,1430.05,Greenfield Logistics,card_payment
TXN-4891B12F9C,ACCT-1043,2026-06-11T10:21:00,248.57,Sunrise Bakery,cash_withdrawal
TXN-1D30138AED,ACCT-1043,2026-06-11T10:24:00,452.58,Harbor View Realty,ach_transfer
TXN-7F88771EC0,ACCT-1012,2026-06-11T10:45:17,195.42,Crestwood Dental Group,card_payment
TXN-95BA7549E3,ACCT-1026,2026-06-11T11:04:28,585.25,Lakeside Medical Supply,ach_transfer
TXN-FE2C83311C,ACCT-1042,2026-06-11T11:06:15,1418.33,Willow Bend Textiles,card_payment
TXN-FACC720084,ACCT-1006,2026-06-11T11:10:47,556.72,Riverside Grocers,ach_transfer
TXN-14C9257D46,ACCT-1036,2026-06-11T11:38:41,2484.33,Riverside Grocers,card_payment
TXN-6131E44198,ACCT-1010,2026-06-11T11:39:07,592.96,Everett Consulting Group,card_payment
TXN-1ED3E3B497,ACCT-1003,2026-06-11T11:44:20,503.25,Falcon Freight Inc,ach_transfer
TXN-794187A3DE,ACCT-1043,2026-06-11T11:46:00,102.73,Ironclad Security LLC,ach_transfer
TXN-1754297AEE,ACCT-1026,2026-06-11T11:57:15,728.53,Acme Retail Corp,ach_transfer
TXN-3A107A3BD7,ACCT-1039,2026-06-11T12:14:01,850.93,Greenfield Logistics,cash_deposit
TXN-23A2286E0C,ACCT-1051,2026-06-11T12:24:27,175.82,Crestwood Dental Group,card_payment
TXN-DF013BAB96,ACCT-1043,2026-06-11T12:26:00,79.12,Metro Utilities Co,wire_transfer
TXN-6797AD9945,ACCT-1053,2026-06-11T13:00:06,460.86,Bright Path Insurance,ach_transfer
TXN-3ABB0479BC,ACCT-1009,2026-06-11T13:14:40,963.32,Lakeside Medical Supply,card_payment
TXN-4137120B08,ACCT-1022,2026-06-11T13:16:14,34.35,Acme Retail Corp,card_payment
TXN-818171E547,ACCT-1006,2026-06-11T13:36:23,929.95,Riverside Grocers,card_payment
TXN-5EEB809AFF,ACCT-1024,2026-06-11T13:41:15,392.76,Cedar Point Electronics,cash_withdrawal
TXN-4AF41CF945,ACCT-1027,2026-06-11T13:51:07,584.32,Greenfield Logistics,ach_transfer
TXN-380B0D5A41,ACCT-1023,2026-06-11T14:17:57,835.06,Union Hardware,cash_withdrawal
TXN-DFD60ECD57,ACCT-1038,2026-06-11T14:30:24,444.39,Falcon Freight Inc,card_payment
TXN-F0DC330E1A,ACCT-1043,2026-06-11T14:52:35,1257.92,Northgate Pharmacy,wire_transfer
TXN-6A045B92D1,ACCT-1025,2026-06-11T15:17:22,904.47,Sunrise Bakery,ach_transfer
TXN-35CD73A7C9,ACCT-1035,2026-06-11T15:38:01,1332.25,Metro Utilities Co,ach_transfer
TXN-FBF943A48A,ACCT-1048,2026-06-11T15:42:53,847.21,Union Hardware,card_payment
TXN-41A484216A,ACCT-1015,2026-06-11T15:44:54,1274.55,Sunrise Bakery,ach_transfer
TXN-381E06FA0D,ACCT-1043,2026-06-11T15:55:19,372.92,Bright Path Insurance,card_payment
TXN-3E93335321,ACCT-1055,2026-06-11T16:09:36,582.53,Crestwood Dental Group,cash_deposit
